Index,CRASH DATE,BOROUGH,LATITUDE,LONGITUDE,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLIST INJURED,CYCLIST KILLED,MOTORIST INJURED,MOTORIST KILLED,CONTRIBUTING FACTOR,VEHICLE TYPE
218,3/26/2022,QUEENS,40.751575,-73.85584,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
219,3/26/2022,BRONX,40.81813,-73.89101,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
220,3/26/2022,STATEN ISLAND,40.63054,-74.11365,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
221,3/26/2022,BROOKLYN,40.710747,-73.9532,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
222,3/11/2022,BRONX,40.881466,-73.838234,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
223,3/26/2022,BROOKLYN,40.580814,-74.00179,0,0,0,0,0,0,0,0,Unspecified,Sedan
224,3/26/2022,MANHATTAN,40.73736,-73.99685,0,0,0,0,0,0,0,0,Unspecified,Sedan
225,3/25/2022,BRONX,40.8337,-73.879845,1,0,0,0,0,0,1,0,Turning Improperly,Motorcycle
226,3/16/2022,QUEENS,40.721592,-73.7576,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
227,3/26/2022,QUEENS,40.74677,-73.88952,0,0,0,0,0,0,0,0,Unspecified,Sedan
228,4/12/2022,BRONX,40.88604,-73.90985,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
229,2/19/2022,QUEENS,40.711735,-73.73662,0,0,0,0,0,0,0,0,Unspecified,Sedan
230,2/6/2022,BROOKLYN,40.661385,-73.8841,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
231,2/16/2022,QUEENS,40.751648,-73.95042,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
232,2/19/2022,QUEENS,40.7473,-73.828995,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
233,2/19/2022,BRONX,40.824066,-73.908714,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
234,2/19/2022,BRONX,40.831184,-73.913284,0,0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
235,2/19/2022,BRONX,40.86173,-73.91182,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
236,2/17/2022,STATEN ISLAND,40.623524,-74.083015,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Sedan
237,2/19/2022,MANHATTAN,40.720375,-74.003265,2,0,0,0,0,0,2,0,Illnes,Station Wagon/Sport Utility Vehicle
238,2/19/2022,BROOKLYN,40.63465,-73.9146,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
239,7/9/2022,QUEENS,40.671604,-73.72807,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
240,2/19/2022,QUEENS,40.745438,-73.923,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
241,7/1/2022,QUEENS,40.650387,-73.75712,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Sedan
242,6/27/2022,QUEENS,40.72792,-73.87322,0,0,0,0,0,0,0,0,Unspecified,Sedan
243,3/26/2022,QUEENS,40.692127,-73.83484,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Bike
244,3/27/2022,QUEENS,40.709373,-73.81014,0,0,0,0,0,0,0,0,Unspecified,Pick-up Truck
245,3/27/2022,BRONX,40.894314,-73.86027,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
246,3/27/2022,MANHATTAN,40.746403,-73.97973,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
247,3/27/2022,MANHATTAN,40.768795,-73.958374,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Sedan
248,3/27/2022,BROOKLYN,40.662384,-73.93745,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Bus
249,3/27/2022,BROOKLYN,40.655018,-73.92588,0,0,0,0,0,0,0,0,Unspecified,Sedan
250,3/27/2022,BROOKLYN,40.67821,-73.97323,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
251,3/27/2022,BRONX,40.845215,-73.82645,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
252,3/26/2022,STATEN ISLAND,40.52143,-74.198235,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
253,3/18/2022,BROOKLYN,40.66255,-73.90893,1,0,1,0,0,0,0,0,Unspecified,Sedan
254,3/27/2022,MANHATTAN,40.80549,-73.937965,0,0,0,0,0,0,0,0,Alcohol Involvement,Pick-up Truck
255,3/27/2022,BRONX,40.824253,-73.91581,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Station Wagon/Sport Utility Vehicle
256,3/27/2022,QUEENS,40.69364,-73.83256,0,0,0,0,0,0,0,0,Driver Inexperience,Station Wagon/Sport Utility Vehicle
257,3/27/2022,BROOKLYN,40.599068,-73.996826,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Sedan
258,3/27/2022,BROOKLYN,40.677155,-73.88773,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
259,3/27/2022,BROOKLYN,40.632954,-73.90416,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
260,3/27/2022,QUEENS,40.69893,-73.77037,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
261,3/24/2022,MANHATTAN,40.72101,-73.994,1,0,0,0,0,0,1,0,Unspecified,Box Truck
262,3/27/2022,MANHATTAN,40.75979,-73.98793,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
263,3/27/2022,QUEENS,40.66928,-73.78021,1,0,1,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
264,3/26/2022,BRONX,40.840637,-73.86624,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
265,3/27/2022,MANHATTAN,40.718792,-73.98902,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
266,3/27/2022,BROOKLYN,40.658703,-73.93013,0,0,0,0,0,0,0,0,Unspecified,Sedan
267,3/27/2022,BROOKLYN,40.643356,-73.929504,0,0,0,0,0,0,0,0,Unspecified,Sedan
268,3/27/2022,BRONX,40.86429,-73.89323,0,0,0,0,0,0,0,0,Passenger Distraction,Sedan
269,3/27/2022,BROOKLYN,40.66968,-73.91075,0,0,0,0,0,0,0,0,Unspecified,Sedan
270,3/27/2022,QUEENS,40.7061,-73.73385,1,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
271,3/24/2022,STATEN ISLAND,40.63293,-74.11462,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Sedan
272,3/27/2022,QUEENS,40.711845,-73.859764,1,0,0,0,0,0,1,0,Unspecified,Sedan
273,3/26/2022,BRONX,40.896393,-73.896805,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
274,3/21/2022,BRONX,40.88754,-73.86501,0,0,0,0,0,0,0,0,Unsafe Speed,Station Wagon/Sport Utility Vehicle
275,2/28/2022,BROOKLYN,40.658703,-73.87673,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Pick-up Truck
276,3/27/2022,BRONX,40.82552,-73.82619,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
277,3/27/2022,BRONX,40.858562,-73.88544,0,0,0,0,0,0,0,0,Other Vehicular,Ambulance
278,3/26/2022,BROOKLYN,40.66968,-73.91075,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Taxi
279,3/27/2022,QUEENS,40.76147,-73.818085,2,0,0,0,0,0,2,0,Aggressive Driving/Road Rage,Sedan
280,3/21/2022,MANHATTAN,40.749638,-73.99905,1,0,0,0,1,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
281,3/27/2022,BROOKLYN,40.69108,-73.98439,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
282,3/27/2022,MANHATTAN,40.762486,-73.96298,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
283,3/27/2022,QUEENS,40.694492,-73.80361,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
284,3/27/2022,QUEENS,40.757248,-73.864555,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
285,3/24/2022,MANHATTAN,40.86446,-73.91895,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
286,3/27/2022,BROOKLYN,40.606613,-73.990906,1,0,0,0,0,0,1,0,Fell Asleep,Station Wagon/Sport Utility Vehicle
287,3/27/2022,QUEENS,40.779865,-73.78053,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
288,3/27/2022,BROOKLYN,40.706852,-73.948204,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
289,3/27/2022,BRONX,40.884758,-73.89954,2,0,0,0,0,0,2,0,Other Vehicular,Bus
290,3/27/2022,STATEN ISLAND,40.6148,-74.12066,0,0,0,0,0,0,0,0,Unspecified,Sedan
291,3/27/2022,MANHATTAN,40.786556,-73.946594,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
292,3/27/2022,QUEENS,40.596443,-73.76474,0,0,0,0,0,0,0,0,Unspecified,Sedan
293,3/27/2022,QUEENS,40.694523,-73.85873,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
294,3/25/2022,BROOKLYN,40.66479,-73.91532,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
295,3/27/2022,QUEENS,40.746788,-73.871925,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
296,3/27/2022,BROOKLYN,40.602535,-73.99321,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
297,3/27/2022,BROOKLYN,40.662014,-73.886826,0,0,0,0,0,0,0,0,Unspecified,Sedan
298,3/27/2022,BRONX,40.84825,-73.90975,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
299,3/16/2022,BRONX,40.881508,-73.85111,2,0,0,0,0,0,2,0,Unsafe Speed,Sedan
300,3/26/2022,QUEENS,40.706924,-73.79064,0,0,0,0,0,0,0,0,Alcohol Involvement,Sedan
301,3/27/2022,BROOKLYN,40.69349,-73.97917,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
302,3/27/2022,BROOKLYN,40.585693,-73.95173,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
303,3/27/2022,MANHATTAN,40.784615,-73.953964,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Sedan
304,3/27/2022,MANHATTAN,40.717968,-73.979774,0,0,0,0,0,0,0,0,Oversized Vehicle,Dump
305,3/27/2022,MANHATTAN,40.841393,-73.936844,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
306,3/27/2022,BROOKLYN,40.678326,-73.97203,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
307,3/27/2022,BROOKLYN,40.62945,-73.979866,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
308,3/27/2022,BROOKLYN,40.660004,-73.91887,0,0,0,0,0,0,0,0,Unspecified,Sedan
309,3/10/2022,BRONX,40.895466,-73.87713,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
310,3/26/2022,BROOKLYN,40.671463,-73.8773,0,0,0,0,0,0,0,0,Unspecified,Sedan
311,3/27/2022,BROOKLYN,40.670986,-73.984795,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Sedan
312,2/28/2022,BROOKLYN,40.673485,-73.97296,1,0,1,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
313,3/26/2022,BRONX,40.883823,-73.89471,0,0,0,0,0,0,0,0,Unspecified,Sedan
314,3/27/2022,BRONX,40.85166,-73.904236,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
315,3/27/2022,BROOKLYN,40.63844,-74.000786,0,0,0,0,0,0,0,0,Unspecified,Sedan
316,3/27/2022,BROOKLYN,40.663258,-73.94418,0,0,0,0,0,0,0,0,Unspecified,Sedan
317,3/27/2022,QUEENS,40.69293,-73.84235,3,0,0,0,0,0,3,0,Failure to Yield Right-of-Way,Sedan
318,3/27/2022,QUEENS,40.696377,-73.757034,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
319,3/23/2022,BROOKLYN,40.664116,-73.9093,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
320,3/21/2022,MANHATTAN,40.865795,-73.920006,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Garbage or Refuse
321,3/27/2022,MANHATTAN,40.754093,-73.99209,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,E-Bike
322,3/27/2022,BROOKLYN,40.67637,-73.88323,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
323,3/27/2022,BROOKLYN,40.669456,-73.86284,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
324,3/27/2022,BRONX,40.852528,-73.884346,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Pick-up Truck
325,3/25/2022,STATEN ISLAND,40.521248,-74.204765,0,0,0,0,0,0,0,0,Animals Action,Station Wagon/Sport Utility Vehicle
326,3/27/2022,QUEENS,40.596313,-73.745316,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
327,3/26/2022,BROOKLYN,40.67619,-73.9081,1,0,0,0,0,0,1,0,Unspecified,Station Wagon/Sport Utility Vehicle
328,3/27/2022,MANHATTAN,40.867012,-73.92312,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
329,3/27/2022,MANHATTAN,40.76593,-73.99088,1,0,0,0,0,0,1,0,Other Vehicular,Taxi
330,3/27/2022,QUEENS,40.70768,-73.74512,5,0,0,0,0,0,5,0,Other Vehicular,Sedan
331,3/27/2022,BROOKLYN,40.616238,-73.96357,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
332,3/23/2022,QUEENS,40.75507,-73.89002,0,0,0,0,0,0,0,0,Unspecified,Dump
333,3/27/2022,QUEENS,40.74655,-73.88331,0,0,0,0,0,0,0,0,Oversized Vehicle,Box Truck
334,3/27/2022,MANHATTAN,40.71521,-73.98427,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
335,3/23/2022,QUEENS,40.74005,-73.86622,0,0,0,0,0,0,0,0,Passing Too Closely,Box Truck
336,3/25/2022,BRONX,40.850475,-73.915436,1,0,0,0,0,0,1,0,Lost Consciousness,Van
337,3/27/2022,MANHATTAN,40.81779,-73.93597,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
338,3/26/2022,BROOKLYN,40.658916,-73.9119,2,0,0,0,0,0,2,0,Other Vehicular,Sedan
339,3/27/2022,STATEN ISLAND,40.61978,-74.10793,2,0,0,0,0,0,2,0,Steering Failure,Sedan
340,3/27/2022,QUEENS,40.74152,-73.83,0,0,0,0,0,0,0,0,Traffic Control Disregarded,E-Bike
341,3/27/2022,MANHATTAN,40.79856,-73.93547,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
342,3/27/2022,BROOKLYN,40.679916,-73.867424,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
343,3/23/2022,BROOKLYN,40.677353,-73.94424,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
344,3/27/2022,QUEENS,40.59582,-73.77233,0,0,0,0,0,0,0,0,Animals Action,Sedan
345,3/27/2022,BRONX,40.876812,-73.90118,0,0,0,0,0,0,0,0,Backing Unsafely,Station Wagon/Sport Utility Vehicle
346,3/25/2022,BROOKLYN,40.666306,-73.905106,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
347,3/27/2022,QUEENS,40.682613,-73.80693,0,0,0,0,0,0,0,0,Unspecified,Sedan
348,3/27/2022,QUEENS,40.677254,-73.81173,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
349,3/27/2022,MANHATTAN,40.75671,-73.986465,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
350,3/27/2022,QUEENS,40.745544,-73.92393,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
351,3/25/2022,BROOKLYN,40.67619,-73.9081,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
352,3/27/2022,BROOKLYN,40.638844,-74.00144,0,0,0,0,0,0,0,0,Unspecified,Sedan
353,3/27/2022,BRONX,40.832558,-73.88538,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
354,3/27/2022,MANHATTAN,40.847412,-73.93331,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle
355,3/24/2022,BROOKLYN,40.6752,-73.950005,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
356,3/26/2022,BROOKLYN,40.65008,-73.96101,0,0,0,0,0,0,0,0,Unspecified,Sedan
357,3/27/2022,BROOKLYN,40.632,-73.97453,1,0,0,0,0,0,1,0,Unspecified,Sedan
358,3/26/2022,BROOKLYN,40.67308,-73.91124,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Sedan
359,2/2/2022,QUEENS,40.67002,-73.78312,0,0,0,0,0,0,0,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
360,3/11/2022,MANHATTAN,40.809864,-73.951416,1,0,0,0,0,0,1,0,Driver Inexperience,Sedan
361,3/27/2022,QUEENS,40.748783,-73.81279,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
362,2/19/2022,MANHATTAN,40.767967,-73.96822,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle
363,2/19/2022,BROOKLYN,40.66256,-73.88824,2,0,0,0,0,0,2,0,Unsafe Speed,Sedan
364,2/19/2022,BRONX,40.87312,-73.8531,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Sedan
365,2/19/2022,BROOKLYN,40.672073,-73.91135,0,0,0,0,0,0,0,0,Unspecified,Sedan
366,2/19/2022,QUEENS,40.67708,-73.79318,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
367,2/19/2022,BRONX,40.832897,-73.86287,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
368,3/27/2022,BROOKLYN,40.677025,-73.95268,0,0,0,0,0,0,0,0,Oversized Vehicle,Bus
369,3/27/2022,BROOKLYN,40.68031,-73.96793,1,0,0,0,0,0,1,0,Following Too Closely,Sedan
370,3/27/2022,BROOKLYN,40.660423,-73.89311,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
371,3/27/2022,BROOKLYN,40.690693,-73.95728,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
372,3/23/2022,BROOKLYN,40.682823,-73.976585,3,0,0,0,0,0,3,0,View Obstructed/Limited,Van
373,3/26/2022,BRONX,40.82672,-73.85112,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
374,3/27/2022,BROOKLYN,40.64477,-73.954735,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Sedan
375,3/27/2022,BROOKLYN,40.59232,-73.9931,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
376,3/22/2022,MANHATTAN,40.803387,-73.93604,0,0,0,0,0,0,0,0,Unspecified,Sedan
377,3/27/2022,BROOKLYN,40.652794,-73.946884,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
378,3/27/2022,BRONX,40.85592,-73.9172,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
379,3/27/2022,MANHATTAN,40.767918,-73.985725,1,0,0,0,1,0,0,0,Unspecified,Sedan
380,3/27/2022,BROOKLYN,40.657333,-73.899445,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Sedan
381,3/27/2022,MANHATTAN,40.757477,-73.982185,0,0,0,0,0,0,0,0,Unspecified,Sedan
382,3/27/2022,BRONX,40.833836,-73.91586,0,0,0,0,0,0,0,0,Failure to Keep Right,Sedan
383,3/27/2022,QUEENS,40.71398,-73.90006,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
384,3/27/2022,QUEENS,40.60047,-73.747,2,0,0,0,0,0,2,0,Turning Improperly,Station Wagon/Sport Utility Vehicle
385,3/27/2022,QUEENS,40.691994,-73.76111,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
386,3/27/2022,QUEENS,40.69038,-73.73957,0,0,0,0,0,0,0,0,Unsafe Speed,Sedan
387,3/27/2022,BROOKLYN,40.67677,-73.88949,0,0,0,0,0,0,0,0,Unspecified,Sedan
388,3/27/2022,MANHATTAN,40.754,-73.98211,1,0,0,0,0,0,1,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
389,3/27/2022,BRONX,40.8617,-73.89139,1,0,1,0,0,0,0,0,Unspecified,Pick-up Truck
390,3/27/2022,MANHATTAN,40.799503,-73.93771,0,0,0,0,0,0,0,0,Unspecified,Sedan
391,3/20/2022,MANHATTAN,40.714146,-73.99744,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
392,3/27/2022,BROOKLYN,40.589245,-73.94269,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
393,3/21/2022,MANHATTAN,40.865047,-73.9242,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
394,3/26/2022,STATEN ISLAND,40.594227,-74.06296,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
395,3/27/2022,QUEENS,40.74447,-73.91464,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
396,3/24/2022,STATEN ISLAND,40.64289,-74.11386,0,0,0,0,0,0,0,0,Unspecified,Sedan
397,3/27/2022,BRONX,40.88471,-73.83131,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
398,3/27/2022,BROOKLYN,40.714455,-73.935295,0,0,0,0,0,0,0,0,View Obstructed/Limited,Sedan
399,3/27/2022,BROOKLYN,40.61825,-74.03456,0,0,0,0,0,0,0,0,Backing Unsafely,Sedan
400,3/27/2022,MANHATTAN,40.763084,-73.99298,0,0,0,0,0,0,0,0,Unspecified,Sedan
401,3/27/2022,QUEENS,40.680496,-73.821365,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
402,3/25/2022,BRONX,40.81958,-73.90184,1,0,0,0,1,0,0,0,Unspecified,Sedan
403,3/27/2022,BRONX,40.81343,-73.91003,2,0,0,0,0,0,2,0,Following Too Closely,Taxi
404,3/25/2022,STATEN ISLAND,40.5523,-74.21307,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
405,3/25/2022,STATEN ISLAND,40.568855,-74.10674,0,0,0,0,0,0,0,0,Following Too Closely,Sedan
406,3/20/2022,BROOKLYN,40.67572,-73.913765,2,0,0,0,0,0,2,0,Unspecified,Sedan
407,3/16/2022,QUEENS,40.7338,-73.81481,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
408,3/27/2022,BRONX,40.857418,-73.89996,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Sedan
409,3/27/2022,BROOKLYN,40.676857,-73.87101,0,0,0,0,0,0,0,0,Driver Inexperience,Sedan
410,3/27/2022,BROOKLYN,40.698174,-73.98496,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
411,3/27/2022,BRONX,40.847027,-73.89807,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle
412,3/27/2022,QUEENS,40.750557,-73.87669,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
413,3/27/2022,BROOKLYN,40.681767,-73.96754,3,0,0,0,0,0,3,0,Passing or Lane Usage Improper,Taxi
414,3/27/2022,QUEENS,40.703247,-73.90844,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle
415,3/18/2022,BROOKLYN,40.675987,-73.91932,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
416,3/25/2022,BRONX,40.851643,-73.88429,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Sedan
417,3/27/2022,BROOKLYN,40.735332,-73.95259,0,0,0,0,0,0,0,0,Following Too Closely,Station Wagon/Sport Utility Vehicle
418,3/25/2022,BROOKLYN,40.645973,-74.01631,2,0,0,0,0,0,2,0,Unspecified,Sedan
419,3/27/2022,MANHATTAN,40.73042,-73.98926,0,0,0,0,0,0,0,0,Following Too Closely,Bus
420,3/26/2022,STATEN ISLAND,40.607605,-74.06196,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
421,3/18/2022,BROOKLYN,40.670868,-73.9198,0,0,0,0,0,0,0,0,Unspecified,Sedan
422,3/27/2022,QUEENS,40.681393,-73.787964,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Sedan
423,3/27/2022,BROOKLYN,40.666725,-73.902176,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Sedan
424,3/27/2022,BROOKLYN,40.63826,-73.94243,0,0,0,0,0,0,0,0,Unspecified,Sedan
425,3/27/2022,QUEENS,40.596,-73.77067,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Sedan
426,3/21/2022,BROOKLYN,40.680035,-73.9055,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Bus
427,3/25/2022,BROOKLYN,40.667366,-73.92274,0,0,0,0,0,0,0,0,Unspecified,Ambulance
428,3/27/2022,BRONX,40.822712,-73.903145,0,0,0,0,0,0,0,0,Turning Improperly,Sedan
429,3/27/2022,MANHATTAN,40.75979,-73.98793,0,0,0,0,0,0,0,0,Unspecified,Sedan
430,3/22/2022,QUEENS,40.688416,-73.804665,1,0,1,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
431,3/26/2022,BROOKLYN,40.66041,-73.87693,1,0,0,0,0,0,1,0,Unspecified,Sedan
432,3/27/2022,BRONX,40.817413,-73.80946,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
433,3/27/2022,BROOKLYN,40.715046,-73.964806,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Sedan
434,3/26/2022,QUEENS,40.753967,-73.85826,0,0,0,0,0,0,0,0,Unspecified,Station Wagon/Sport Utility Vehicle
435,3/26/2022,QUEENS,40.686863,-73.757965,0,0,0,0,0,0,0,0,Passing Too Closely,Station Wagon/Sport Utility Vehicle
436,4/24/2022,BROOKLYN,40.67392,-73.91012,0,0,0,0,0,0,0,0,Other Vehicular,Station Wagon/Sport Utility Vehicle
437,4/17/2022,QUEENS,40.711155,-73.7943,0,0,0,0,0,0,0,0,Unspecified,Sedan
